Timestamp,Source,Destination,Protocol,Length
2019-01-17 18:29:10.475679,186.57.152.93,123.138.57.136,TCP,1504
2019-01-17 18:29:10.475682,165.54.50.248,203.253.164.7,_WS.SHORT,779
2019-01-17 18:29:10.475682,66.132.107.223,203.127.163.89,TCP,1504
2019-01-17 18:29:10.475686,119.230.165.16,175.73.64.239,TCP,1484
2019-01-17 18:29:10.475687,186.57.117.113,203.127.163.103,TCP,1504
2019-01-17 18:29:10.475689,169.221.13.230,173.219.104.157,TCP,50
2019-01-17 18:29:10.475689,119.230.165.16,175.73.64.239,TCP,1484
2019-01-17 18:29:10.475690,101.76.230.22,180.233.231.46,TCP,108
2019-01-17 18:29:10.475690,146.206.121.13,161.40.204.192,TCP,56
2019-01-17 18:29:10.475691,186.57.152.93,123.138.57.136,TCP,1504
2019-01-17 18:29:10.475693,25.40.193.69,203.244.242.146,TCP,60
2019-01-17 18:29:10.475695,80.38.172.25,179.163.203.187,_WS.SHORT,230
2019-01-17 18:29:10.475696,201.47.38.233,182.236.171.13,TCP,56
2019-01-17 18:29:10.475696,170.222.109.63,136.185.4.77,TCP,1504
2019-01-17 18:29:10.475698,170.222.109.63,136.185.4.77,TCP,1504
2019-01-17 18:29:10.475699,146.55.100.155,146.55.105.96,TCP,90
2019-01-17 18:29:10.475700,108.81.11.89,169.77.38.234,_WS.SHORT,233
2019-01-17 18:29:10.475701,169.217.0.70,175.73.224.185,TCP,56
2019-01-17 18:29:10.475704,186.57.152.93,123.138.57.136,TCP,1504
2019-01-17 18:29:10.475705,186.57.117.113,203.127.163.103,TCP,1504
2019-01-17 18:29:10.475709,168.126.76.121,123.138.57.250,TCP,56
2019-01-17 18:29:10.475710,26.117.165.113,202.209.125.124,TCP,50
2019-01-17 18:29:10.475712,78.72.184.186,171.168.24.125,_WS.SHORT,1456
2019-01-17 18:29:10.475713,78.72.184.186,171.168.24.125,_WS.SHORT,1456
2019-01-17 18:29:10.475715,145.73.44.29,173.31.239.53,TCP,56
2019-01-17 18:29:10.475719,78.72.184.186,171.168.24.125,_WS.SHORT,1456
2019-01-17 18:29:10.475720,186.57.117.113,203.127.163.103,TCP,1504
2019-01-17 18:29:10.475721,12.234.229.176,153.155.1.220,TCP,50
2019-01-17 18:29:10.475725,78.72.184.186,171.168.24.125,_WS.SHORT,1456
2019-01-17 18:29:10.475726,12.234.229.176,153.155.1.220,TCP,50
2019-01-17 18:29:10.475728,78.72.184.186,171.168.24.125,_WS.SHORT,1456
2019-01-17 18:29:10.475729,2.215.221.183,162.98.174.214,TCP,50
2019-01-17 18:29:10.475729,67.227.134.106,180.237.5.33,TCP,1484
2019-01-17 18:29:10.475730,67.227.134.106,180.237.5.33,TCP,1484
2019-01-17 18:29:10.475732,114.0.234.16,45.231.124.250,TCP,50
2019-01-17 18:29:10.475732,161.145.142.21,30.37.151.207,TCP,56
2019-01-17 18:29:10.475732,63.141.94.13,162.160.152.70,TCP,1504
2019-01-17 18:29:10.475733,30.216.205.120,179.163.203.179,_WS.SHORT,353
2019-01-17 18:29:10.475733,211.254.189.110,123.138.57.205,TCP,1170
2019-01-17 18:29:10.475734,145.103.62.21,161.89.82.72,TCP,50
2019-01-17 18:29:10.475735,67.227.134.106,180.237.5.33,TCP,67
2019-01-17 18:29:10.475735,168.126.76.121,123.138.57.250,TCP,87
2019-01-17 18:29:10.475735,195.176.10.122,161.80.31.148,_WS.SHORT,79
2019-01-17 18:29:10.475740,63.141.94.13,162.160.152.70,TCP,1504
2019-01-17 18:29:10.475742,169.99.118.118,146.55.105.99,TCP,56
2019-01-17 18:29:10.475751,169.99.119.147,146.55.105.205,_WS.SHORT,130
2019-01-17 18:29:10.475751,84.240.63.79,169.77.39.50,_WS.SHORT,366
2019-01-17 18:29:10.475753,63.141.94.13,162.160.152.70,TCP,1504
2019-01-17 18:29:10.475755,78.131.184.145,161.52.214.16,TCP,962
2019-01-17 18:29:10.475759,169.85.223.179,136.127.65.205,TCP,1484
2019-01-17 18:29:10.475760,169.85.223.179,136.127.65.205,TCP,1484
2019-01-17 18:29:10.475763,46.49.65.123,136.199.115.231,_WS.SHORT,52
2019-01-17 18:29:10.475764,63.141.94.13,162.160.152.70,TCP,1504
2019-01-17 18:29:10.475766,77.134.25.15,66.35.161.128,TCP,56
2019-01-17 18:29:10.475767,169.217.0.70,175.73.224.185,TCP,56
2019-01-17 18:29:10.475773,213.13.162.241,180.120.208.7,_WS.SHORT,478
2019-01-17 18:29:10.475773,77.134.25.15,66.35.161.128,TCP,56
2019-01-17 18:29:10.475773,2.193.44.205,180.211.115.241,TCP,50
2019-01-17 18:29:10.475775,169.142.108.224,161.158.21.156,TCP,56
2019-01-17 18:29:10.475777,178.13.65.207,161.195.236.133,TCP,1452
2019-01-17 18:29:10.475779,30.216.205.120,179.163.203.216,_WS.SHORT,353
2019-01-17 18:29:10.475780,63.141.94.13,162.160.152.70,TCP,1504
2019-01-17 18:29:10.475782,189.57.38.109,175.73.197.1,TCP,1504
2019-01-17 18:29:10.475783,189.57.38.109,175.73.197.1,TCP,1504
2019-01-17 18:29:10.475784,26.63.129.67,175.240.25.103,TCP,90
2019-01-17 18:29:10.475784,117.155.160.98,162.67.177.165,_WS.SHORT,132
2019-01-17 18:29:10.475784,169.85.223.179,136.127.65.205,TCP,1484
2019-01-17 18:29:10.475786,169.85.223.179,136.127.65.205,TCP,1484
2019-01-17 18:29:10.475787,119.33.19.167,173.168.31.240,_WS.SHORT,1360
2019-01-17 18:29:10.475788,75.200.177.137,180.211.115.147,TCP,50
2019-01-17 18:29:10.475788,63.141.94.13,162.160.152.70,TCP,1504
2019-01-17 18:29:10.475789,178.13.64.40,175.71.130.18,_WS.SHORT,1382
2019-01-17 18:29:10.475791,178.13.65.207,161.195.236.133,TCP,1452
2019-01-17 18:29:10.475792,126.236.175.139,170.207.105.125,TCP,50
2019-01-17 18:29:10.475794,178.13.65.197,161.195.236.209,_WS.SHORT,1382
2019-01-17 18:29:10.475800,63.141.94.13,162.160.152.70,TCP,1504
2019-01-17 18:29:10.475804,192.18.61.226,175.73.96.30,_WS.SHORT,96
2019-01-17 18:29:10.475806,30.252.247.54,202.148.113.102,TCP,1484
2019-01-17 18:29:10.475807,116.177.215.153,66.35.161.128,TCP,182
2019-01-17 18:29:10.475810,213.13.165.143,180.211.115.78,_WS.SHORT,69
2019-01-17 18:29:10.475811,72.106.214.240,202.209.125.211,TCP,1488
2019-01-17 18:29:10.475812,72.106.214.240,202.209.125.211,TCP,1488
2019-01-17 18:29:10.475821,178.13.68.14,45.224.105.52,_WS.SHORT,1382
2019-01-17 18:29:10.475822,178.13.68.14,45.224.105.52,_WS.SHORT,1382
2019-01-17 18:29:10.475823,56.180.82.234,66.35.161.128,TCP,56
2019-01-17 18:29:10.475823,69.91.204.249,170.251.228.8,_WS.SHORT,484
2019-01-17 18:29:10.475825,169.221.13.230,175.71.59.77,TCP,50
2019-01-17 18:29:10.475829,169.187.131.199,171.234.248.87,ESP,380
2019-01-17 18:29:10.475832,56.180.82.234,66.35.161.128,TCP,243
2019-01-17 18:29:10.475835,95.89.126.79,170.239.240.220,_WS.SHORT,52
2019-01-17 18:29:10.475835,96.110.69.3,173.215.39.209,TCP,50
2019-01-17 18:29:10.475835,169.78.174.197,180.120.208.49,TCP,56
2019-01-17 18:29:10.475836,205.190.20.112,219.221.3.44,TCP,1484
2019-01-17 18:29:10.475843,145.103.62.21,161.89.82.72,TCP,95
2019-01-17 18:29:10.475846,119.47.93.111,162.160.170.79,TCP,50
2019-01-17 18:29:10.475848,30.220.161.82,146.55.105.97,TCP,1504
2019-01-17 18:29:10.475849,34.239.67.40,146.55.105.104,TCP,547
2019-01-17 18:29:10.475849,30.220.161.82,146.55.105.97,TCP,1504
2019-01-17 18:29:10.475857,63.167.166.62,143.48.98.96,_WS.SHORT,135
2019-01-17 18:29:10.475862,26.120.99.176,175.71.59.186,TCP,50
2019-01-17 18:29:10.475866,168.126.76.121,123.138.57.250,TCP,56
2019-01-17 18:29:10.475869,30.55.162.216,171.235.126.155,TCP,1504
2019-01-17 18:29:10.475870,30.55.162.216,171.235.126.155,TCP,1504
2019-01-17 18:29:10.475876,30.226.125.140,175.86.62.219,TCP,1456
2019-01-17 18:29:10.475877,30.226.125.140,175.86.62.219,TCP,738
2019-01-17 18:29:10.475894,192.54.226.99,136.127.65.233,_WS.SHORT,56
2019-01-17 18:29:10.475895,100.36.100.34,169.77.37.229,TCP,58
2019-01-17 18:29:10.475895,25.111.119.19,161.31.208.248,TCP,50
2019-01-17 18:29:10.475901,198.214.165.226,182.22.79.114,TCP,1484
2019-01-17 18:29:10.475905,49.179.33.244,161.5.161.44,_WS.SHORT,68
2019-01-17 18:29:10.475910,25.111.119.19,161.31.208.248,TCP,50
2019-01-17 18:29:10.475910,52.223.22.252,175.84.156.236,TCP,53
2019-01-17 18:29:10.475913,25.26.169.82,175.69.188.205,TCP,56
2019-01-17 18:29:10.475913,163.104.157.252,180.212.30.32,TCP,1456
2019-01-17 18:29:10.475914,163.104.157.252,180.212.30.32,TCP,1456
2019-01-17 18:29:10.475916,163.104.157.252,180.212.30.32,TCP,1456
2019-01-17 18:29:10.475917,163.104.157.252,180.212.30.32,TCP,1456
2019-01-17 18:29:10.475919,212.185.79.35,162.160.152.71,TCP,1504
2019-01-17 18:29:10.475920,195.219.126.124,180.211.3.128,_WS.SHORT,80
2019-01-17 18:29:10.475920,75.9.17.210,161.72.1.122,_WS.SHORT,144
2019-01-17 18:29:10.475921,205.190.20.171,173.31.236.81,TCP,1404
2019-01-17 18:29:10.475922,52.20.94.169,131.251.72.199,TCP,1456
2019-01-17 18:29:10.475923,205.190.20.171,173.31.236.81,TCP,1404
2019-01-17 18:29:10.475925,52.20.94.169,131.251.72.199,TCP,1456
2019-01-17 18:29:10.475926,205.190.20.171,45.226.6.193,TCP,1484
2019-01-17 18:29:10.475927,119.33.16.231,175.241.122.61,_WS.SHORT,99
2019-01-17 18:29:10.475927,205.190.20.171,45.226.6.193,TCP,1484
2019-01-17 18:29:10.475928,103.204.3.102,169.77.39.50,_WS.SHORT,75
2019-01-17 18:29:10.475929,52.20.94.169,131.251.72.199,TCP,1233
2019-01-17 18:29:10.475930,16.136.231.164,175.240.17.141,TCP,1454
2019-01-17 18:29:10.475931,192.119.125.220,161.146.155.138,_WS.SHORT,76
2019-01-17 18:29:10.475931,212.185.79.35,162.160.152.71,TCP,1504
2019-01-17 18:29:10.475938,162.198.28.32,175.241.100.25,ICMP,64
2019-01-17 18:29:10.475939,212.185.79.35,162.160.152.71,TCP,1504
2019-01-17 18:29:10.475944,179.7.255.72,175.71.210.189,TCP,56
2019-01-17 18:29:10.475946,30.226.125.140,175.86.62.219,TCP,1082
2019-01-17 18:29:10.475947,169.116.57.163,161.31.206.65,TCP,56
2019-01-17 18:29:10.475952,25.26.169.82,175.69.188.205,TCP,79
2019-01-17 18:29:10.475952,26.122.128.8,202.209.116.138,TCP,50
2019-01-17 18:29:10.475953,16.136.226.79,132.252.133.24,TCP,1454
2019-01-17 18:29:10.475954,212.185.79.35,162.160.152.71,TCP,1504
2019-01-17 18:29:10.475960,124.26.214.163,146.55.105.96,TCP,56
2019-01-17 18:29:10.475961,169.20.51.45,161.146.156.225,TCP,162
2019-01-17 18:29:10.475962,163.104.158.77,131.251.75.149,TCP,1484
2019-01-17 18:29:10.475963,163.104.158.77,131.251.75.149,TCP,1484
2019-01-17 18:29:10.475964,219.175.235.91,161.90.236.13,TCP,94
2019-01-17 18:29:10.475965,212.185.79.35,162.160.152.71,TCP,1504
2019-01-17 18:29:10.475966,195.159.148.94,180.211.115.130,_WS.SHORT,1476
2019-01-17 18:29:10.475968,46.88.206.134,202.209.116.105,_WS.SHORT,52
2019-01-17 18:29:10.475970,195.121.82.11,171.191.238.17,TCP,1444
2019-01-17 18:29:10.475971,195.121.82.11,171.191.238.17,TCP,1408
2019-01-17 18:29:10.475975,195.121.82.11,171.191.238.17,TCP,1408
2019-01-17 18:29:10.475976,195.121.82.11,171.191.238.17,TCP,1399
2019-01-17 18:29:10.475977,36.40.1.35,179.163.208.91,_WS.SHORT,145
2019-01-17 18:29:10.475978,88.217.242.220,169.77.38.248,_WS.SHORT,142
2019-01-17 18:29:10.475979,212.185.79.35,162.160.152.71,TCP,1504
2019-01-17 18:29:10.475980,190.202.145.246,161.190.168.102,TCP,64
2019-01-17 18:29:10.475981,213.90.115.119,175.240.28.217,TCP,1504
2019-01-17 18:29:10.475987,88.10.10.205,171.176.181.175,_WS.SHORT,58
2019-01-17 18:29:10.475989,212.185.79.35,162.160.152.71,TCP,1504
2019-01-17 18:29:10.475992,213.90.115.119,175.240.28.217,TCP,1504
2019-01-17 18:29:10.475994,94.237.98.227,136.227.169.32,TCP,1484
2019-01-17 18:29:10.476004,213.90.115.119,175.240.28.217,TCP,1504
2019-01-17 18:29:10.476011,146.55.124.90,146.55.105.98,TCP,56
2019-01-17 18:29:10.476016,213.90.115.119,175.240.28.217,TCP,1504
2019-01-17 18:29:10.476019,79.67.90.103,169.77.38.239,_WS.SHORT,233
2019-01-17 18:29:10.476022,13.3.177.85,175.71.152.21,TCP,205
2019-01-17 18:29:10.476022,34.208.137.54,175.68.233.116,TCP,56
2019-01-17 18:29:10.476029,30.251.88.248,161.40.205.12,TCP,1484
2019-01-17 18:29:10.476030,89.84.167.105,175.73.89.60,TCP,1484
2019-01-17 18:29:10.476031,52.82.36.70,161.5.161.35,TCP,90
2019-01-17 18:29:10.476036,179.173.230.193,175.73.43.41,_WS.SHORT,90
2019-01-17 18:29:10.476037,30.251.88.248,161.40.205.12,TCP,1484
2019-01-17 18:29:10.476039,52.239.7.95,175.84.135.255,TCP,56
2019-01-17 18:29:10.476047,128.55.246.39,161.130.10.165,_WS.SHORT,288
2019-01-17 18:29:10.476048,89.91.23.43,131.215.170.75,TCP,1496
2019-01-17 18:29:10.476051,30.251.88.248,161.40.205.12,TCP,1484
2019-01-17 18:29:10.476054,80.150.153.219,175.73.89.220,TCP,1484
2019-01-17 18:29:10.476057,34.239.67.40,146.55.105.104,TCP,1065
2019-01-17 18:29:10.476060,203.240.18.208,202.209.117.56,_WS.SHORT,882
2019-01-17 18:29:10.476061,203.240.18.208,202.209.117.56,_WS.SHORT,95
2019-01-17 18:29:10.476061,142.34.154.221,175.84.154.121,TCP,1400
2019-01-17 18:29:10.476062,197.132.181.10,30.241.117.80,_WS.SHORT,72
2019-01-17 18:29:10.476063,89.91.23.43,131.215.170.75,TCP,1496
2019-01-17 18:29:10.476064,23.14.41.152,66.35.161.128,TCP,56
2019-01-17 18:29:10.476064,119.101.220.133,182.17.82.161,_WS.SHORT,118
2019-01-17 18:29:10.476066,146.55.91.212,146.55.105.93,TCP,670
2019-01-17 18:29:10.476067,25.59.156.69,146.55.105.96,TCP,644
2019-01-17 18:29:10.476067,181.183.27.247,30.239.0.116,TCP,56
2019-01-17 18:29:10.476071,30.251.88.248,161.40.205.12,TCP,1484
2019-01-17 18:29:10.476080,52.223.227.38,146.55.105.107,TCP,1476
2019-01-17 18:29:10.476081,52.223.227.38,146.55.105.107,TCP,494
2019-01-17 18:29:10.476087,221.131.241.164,169.77.38.249,_WS.SHORT,233
2019-01-17 18:29:10.476094,83.181.34.249,162.98.152.18,TCP,50
2019-01-17 18:29:10.476098,205.190.20.171,45.226.6.193,TCP,1484
2019-01-17 18:29:10.476099,205.190.20.171,45.226.6.193,TCP,1484
2019-01-17 18:29:10.476100,34.202.141.88,146.55.105.107,TCP,56
2019-01-17 18:29:10.476102,178.13.68.81,182.16.211.158,_WS.SHORT,1382
2019-01-17 18:29:10.476104,178.13.68.81,182.16.211.158,_WS.SHORT,1382
2019-01-17 18:29:10.476105,69.158.50.40,203.221.26.53,TCP,179
2019-01-17 18:29:10.476108,119.215.244.157,161.144.114.3,TCP,50
2019-01-17 18:29:10.476108,128.55.243.90,131.251.72.0,_WS.SHORT,50
2019-01-17 18:29:10.476109,168.31.96.215,161.190.14.41,TCP,64
2019-01-17 18:29:10.476110,85.115.43.219,174.236.10.211,TCP,159
2019-01-17 18:29:10.476117,128.55.240.38,161.6.17.228,_WS.SHORT,1476
2019-01-17 18:29:10.476118,30.216.205.214,179.163.203.214,TCP,56
2019-01-17 18:29:10.476120,94.48.47.163,158.48.141.196,_WS.SHORT,148
2019-01-17 18:29:10.476120,189.55.242.120,146.55.105.99,TCP,56
2019-01-17 18:29:10.476121,128.55.240.38,161.6.17.228,_WS.SHORT,1476
2019-01-17 18:29:10.476122,162.198.28.7,175.241.100.25,ICMP,64
2019-01-17 18:29:10.476122,146.55.91.231,146.55.105.100,TCP,56
2019-01-17 18:29:10.476126,192.119.125.220,161.146.155.138,_WS.SHORT,67
2019-01-17 18:29:10.476127,189.55.242.120,146.55.105.105,TCP,56
2019-01-17 18:29:10.476131,26.120.96.103,136.28.191.172,TCP,1458
2019-01-17 18:29:10.476132,88.251.41.63,158.48.141.152,_WS.SHORT,111
2019-01-17 18:29:10.476132,26.120.96.103,136.28.191.172,TCP,1458
2019-01-17 18:29:10.476134,26.120.96.103,136.28.191.172,TCP,1458
2019-01-17 18:29:10.476135,26.69.47.57,143.143.186.154,TCP,56
2019-01-17 18:29:10.476135,34.206.228.72,175.84.148.129,TCP,56
2019-01-17 18:29:10.476138,26.120.96.103,136.28.191.172,TCP,1458
2019-01-17 18:29:10.476143,155.199.255.102,180.237.27.215,_WS.SHORT,52
2019-01-17 18:29:10.476145,49.179.36.46,143.143.186.150,TCP,437
2019-01-17 18:29:10.476146,189.51.136.16,161.72.80.41,_WS.SHORT,972
2019-01-17 18:29:10.476147,85.96.119.54,170.199.77.253,_WS.SHORT,52
2019-01-17 18:29:10.476147,196.77.24.60,162.169.243.93,_WS.SHORT,61
2019-01-17 18:29:10.476148,146.55.100.178,146.55.105.205,_WS.SHORT,155
2019-01-17 18:29:10.476152,52.196.185.139,199.124.196.49,TCP,123
2019-01-17 18:29:10.476154,205.190.27.244,161.28.204.201,TCP,1444
2019-01-17 18:29:10.476155,16.136.224.123,175.241.100.25,ICMP,64
2019-01-17 18:29:10.476155,205.190.27.244,161.28.204.201,TCP,1444
2019-01-17 18:29:10.476156,215.54.27.53,179.163.203.180,_WS.SHORT,233
2019-01-17 18:29:10.476157,56.71.88.16,45.62.223.11,TCP,56
2019-01-17 18:29:10.476158,169.148.229.197,180.211.115.33,TCP,1496
2019-01-17 18:29:10.476159,162.198.28.60,175.241.100.25,ICMP,64
2019-01-17 18:29:10.476161,146.206.126.174,182.137.84.4,ICMP,64
2019-01-17 18:29:10.476162,146.55.124.90,146.55.105.98,TCP,247
2019-01-17 18:29:10.476163,86.141.139.84,161.28.213.231,_WS.SHORT,1436
2019-01-17 18:29:10.476164,80.203.72.116,173.31.236.7,_WS.SHORT,52
2019-01-17 18:29:10.476164,147.32.144.29,171.128.147.252,TCP,50
2019-01-17 18:29:10.476168,163.137.86.23,161.146.131.0,_WS.SHORT,1194
2019-01-17 18:29:10.476169,128.55.243.115,175.73.178.152,_WS.SHORT,168
2019-01-17 18:29:10.476173,128.55.250.208,136.34.95.235,_WS.SHORT,120
2019-01-17 18:29:10.476177,62.146.235.96,203.38.44.250,_WS.SHORT,50
2019-01-17 18:29:10.476177,56.149.202.126,66.35.161.128,TCP,182
2019-01-17 18:29:10.476179,169.148.229.197,180.211.115.33,TCP,1496
2019-01-17 18:29:10.476181,55.15.75.130,161.145.139.221,TCP,1484
2019-01-17 18:29:10.476182,55.15.75.130,161.145.139.221,TCP,1484
2019-01-17 18:29:10.476184,45.172.115.33,72.245.39.28,TCP,56
2019-01-17 18:29:10.476187,55.11.233.180,202.209.117.206,TCP,304
2019-01-17 18:29:10.476190,169.128.61.224,171.220.80.244,TCP,50
2019-01-17 18:29:10.476192,119.124.219.180,170.250.195.226,TCP,1456
2019-01-17 18:29:10.476197,169.99.119.147,146.55.105.205,_WS.SHORT,130
2019-01-17 18:29:10.476197,89.84.167.105,175.73.89.60,TCP,1484
2019-01-17 18:29:10.476199,89.84.167.105,175.73.89.60,TCP,1484
2019-01-17 18:29:10.476200,8.83.39.183,45.174.114.244,TCP,50
2019-01-17 18:29:10.476206,199.158.27.100,162.99.42.34,TCP,50
2019-01-17 18:29:10.476219,169.107.219.111,161.72.192.120,TCP,1456
2019-01-17 18:29:10.476222,169.107.219.111,161.72.192.120,TCP,1456
2019-01-17 18:29:10.476225,217.108.164.41,182.237.78.108,TCP,68
2019-01-17 18:29:10.476229,162.4.240.105,136.28.63.115,_WS.SHORT,1457
2019-01-17 18:29:10.476230,85.114.147.28,117.154.132.83,TCP,50
2019-01-17 18:29:10.476231,6.65.85.192,175.240.10.76,TCP,50
2019-01-17 18:29:10.476232,55.102.209.120,146.55.105.94,TCP,56
2019-01-17 18:29:10.476234,177.0.70.32,179.163.203.172,_WS.SHORT,233
2019-01-17 18:29:10.476235,2.148.250.140,161.89.82.145,TCP,168
2019-01-17 18:29:10.476242,30.216.205.185,179.163.203.194,_WS.SHORT,359
2019-01-17 18:29:10.476247,117.182.231.169,136.87.69.227,TCP,1456
2019-01-17 18:29:10.476250,75.200.177.137,180.211.115.147,TCP,50
2019-01-17 18:29:10.476256,47.36.102.49,169.77.36.241,_WS.SHORT,109
2019-01-17 18:29:10.476258,86.141.139.84,161.28.213.231,_WS.SHORT,1436
2019-01-17 18:29:10.476259,37.57.237.176,162.67.189.231,_WS.SHORT,164
2019-01-17 18:29:10.476259,62.210.146.197,179.163.203.216,_WS.SHORT,279
2019-01-17 18:29:10.476260,146.55.124.90,146.55.105.98,TCP,56
2019-01-17 18:29:10.476260,51.140.168.242,162.102.32.161,TCP,64
2019-01-17 18:29:10.476262,66.132.169.69,30.239.0.74,TCP,1504
2019-01-17 18:29:10.476263,66.132.107.206,203.127.163.125,TCP,1504
2019-01-17 18:29:10.476265,30.58.56.131,158.48.141.210,_WS.SHORT,134
2019-01-17 18:29:10.476265,67.227.179.47,203.221.4.229,TCP,50
2019-01-17 18:29:10.476271,66.132.169.69,30.239.0.74,TCP,1504
2019-01-17 18:29:10.476272,34.236.245.88,136.87.69.24,_WS.SHORT,178
2019-01-17 18:29:10.476278,98.126.108.44,66.35.161.128,TCP,50
2019-01-17 18:29:10.476280,198.217.250.68,162.160.57.13,TCP,98
2019-01-17 18:29:10.476290,75.9.17.190,161.34.167.145,_WS.SHORT,144
2019-01-17 18:29:10.476292,146.55.127.88,146.55.105.205,_WS.SHORT,160
2019-01-17 18:29:10.476297,126.230.39.190,161.5.161.39,TCP,50
2019-01-17 18:29:10.476304,41.221.175.186,170.251.227.204,TCP,64
2019-01-17 18:29:10.476306,210.102.64.248,170.199.110.175,_WS.SHORT,129
2019-01-17 18:29:10.476307,169.250.86.201,191.151.187.231,_WS.SHORT,1351
2019-01-17 18:29:10.476309,189.57.38.102,161.54.30.161,TCP,1456
2019-01-17 18:29:10.476310,189.57.38.102,161.54.30.161,TCP,1456
2019-01-17 18:29:10.476316,55.11.200.134,175.84.135.164,TCP,1504
2019-01-17 18:29:10.476317,55.11.200.134,175.84.135.164,TCP,381
2019-01-17 18:29:10.476317,89.86.97.45,162.169.240.78,TCP,1484
2019-01-17 18:29:10.476318,169.250.86.201,191.151.187.231,_WS.SHORT,1363
2019-01-17 18:29:10.476320,204.133.222.188,175.84.133.226,TCP,185
2019-01-17 18:29:10.476324,16.136.243.204,170.249.168.103,ICMP,64
2019-01-17 18:29:10.476327,55.88.52.234,162.160.57.140,TCP,278
2019-01-17 18:29:10.476327,52.125.253.61,175.84.145.28,TCP,201
2019-01-17 18:29:10.476331,52.197.242.43,175.84.131.26,TCP,56
2019-01-17 18:29:10.476331,128.55.246.125,161.72.0.18,_WS.SHORT,90
2019-01-17 18:29:10.476331,61.22.71.51,175.84.154.36,TCP,314
2019-01-17 18:29:10.476332,146.206.109.199,175.241.100.25,ICMP,64
2019-01-17 18:29:10.476337,146.55.111.207,146.55.105.95,TCP,56
2019-01-17 18:29:10.476339,198.27.91.164,182.22.79.133,_WS.SHORT,239
2019-01-17 18:29:10.476341,128.55.250.216,131.251.72.81,_WS.SHORT,72
2019-01-17 18:29:10.476342,52.194.61.158,175.84.155.2,TCP,1227
2019-01-17 18:29:10.476343,30.58.56.131,158.48.141.195,_WS.SHORT,112
2019-01-17 18:29:10.476344,90.49.146.222,175.243.161.111,_WS.SHORT,145
2019-01-17 18:29:10.476344,189.18.126.103,199.124.196.113,TCP,347
2019-01-17 18:29:10.476352,186.57.117.190,175.240.28.216,TCP,1504
2019-01-17 18:29:10.476353,98.242.233.61,170.238.216.126,_WS.SHORT,83
2019-01-17 18:29:10.476355,75.196.127.43,175.69.147.105,_WS.SHORT,1382
2019-01-17 18:29:10.476359,66.132.107.206,203.127.163.125,TCP,1444
2019-01-17 18:29:10.476362,55.84.51.231,175.84.165.100,TCP,93
2019-01-17 18:29:10.476363,55.84.51.231,175.84.165.100,TCP,56
2019-01-17 18:29:10.476366,186.57.117.190,175.240.28.216,TCP,1504
2019-01-17 18:29:10.476368,26.69.47.143,182.22.78.149,TCP,56
2019-01-17 18:29:10.476373,161.28.205.13,30.5.196.116,TCP,50
2019-01-17 18:29:10.476374,34.223.195.36,182.245.237.253,_WS.SHORT,58
2019-01-17 18:29:10.476378,26.69.47.143,182.22.78.149,TCP,56
2019-01-17 18:29:10.476379,186.57.117.190,175.240.28.216,TCP,1504
2019-01-17 18:29:10.476383,86.141.139.84,161.28.213.231,_WS.SHORT,1436
2019-01-17 18:29:10.476385,67.227.179.47,203.221.4.229,TCP,200
2019-01-17 18:29:10.476388,213.5.4.231,182.250.179.151,TCP,1456
2019-01-17 18:29:10.476389,213.5.4.231,182.250.179.151,TCP,1456
2019-01-17 18:29:10.476392,186.57.117.190,175.240.28.216,TCP,1504
2019-01-17 18:29:10.476394,192.75.167.251,131.251.72.251,TCP,1456
2019-01-17 18:29:10.476395,213.5.4.231,182.250.179.151,TCP,1456
2019-01-17 18:29:10.476396,192.75.167.251,131.251.72.251,TCP,536
2019-01-17 18:29:10.476397,213.5.4.231,182.250.179.151,TCP,1456
2019-01-17 18:29:10.476398,85.115.43.200,202.209.121.29,TCP,50
2019-01-17 18:29:10.476404,186.57.117.190,175.240.28.216,TCP,1504
2019-01-17 18:29:10.476406,205.190.20.171,45.226.6.193,TCP,1484
2019-01-17 18:29:10.476407,205.190.20.171,45.226.6.193,TCP,448
2019-01-17 18:29:10.476407,148.227.29.239,162.67.187.244,TCP,1404
2019-01-17 18:29:10.476408,92.98.89.93,169.77.38.238,TCP,206
2019-01-17 18:29:10.476411,30.216.205.126,179.163.208.82,_WS.SHORT,333
2019-01-17 18:29:10.476413,84.26.253.147,173.214.39.173,_WS.SHORT,1470
2019-01-17 18:29:10.476414,186.57.117.190,175.240.28.216,TCP,1504
2019-01-17 18:29:10.476415,85.115.43.200,202.209.121.29,TCP,50
2019-01-17 18:29:10.476415,146.55.83.206,146.55.105.94,TCP,56
2019-01-17 18:29:10.476418,105.18.231.104,45.62.144.234,TCP,50
2019-01-17 18:29:10.476418,146.55.111.220,146.55.105.94,TCP,64
2019-01-17 18:29:10.476421,179.198.117.181,161.80.12.199,_WS.SHORT,128
2019-01-17 18:29:10.476424,169.221.13.230,175.84.110.20,TCP,50
2019-01-17 18:29:10.476425,165.58.74.168,170.230.40.246,_WS.SHORT,1470
2019-01-17 18:29:10.476426,84.59.192.48,180.229.205.207,ESP,1468
2019-01-17 18:29:10.476428,186.57.117.190,175.240.28.216,TCP,1504
2019-01-17 18:29:10.476429,218.183.129.49,161.191.247.234,TCP,1484
2019-01-17 18:29:10.476433,101.218.211.107,170.238.75.178,_WS.SHORT,52
2019-01-17 18:29:10.476434,16.136.231.164,175.240.23.249,TCP,1448
